0.9;0.4;0.8;40.0;750.0;0.01;0.0443911883676991;0.0761227156755557;0.10283252717708
0.9;0.45;0.8;40.0;750.0;0.01;0.0481164093260401;0.0527946857918671;0.142856001360846
1.1;0.45;1.2;40.0;950.0;0.05;3.93084795647584;0.993639573393294;0.930130988470871
1.1;0.4;1.2;40.0;950.0;0.05;3.21918666749447;0.995915084735362;0.854994104016711
1.0;0.425;1.0;45.0;850.0;0.03;4.07688711582829;0.982658253301662;0.860706862452885
1.0;0.425;1.0;45.0;850.0;0.03;4.0625616334369;0.986335389485986;0.852777715396857
0.9;0.4;0.8;50.0;750.0;0.01;0.0720124234495608;0.081114292473934;0.156551795581054
0.9;0.45;0.8;50.0;750.0;0.01;0.0874840959507545;0.0651677799955119;0.210422254869087
1.1;0.45;1.2;50.0;950.0;0.05;3.78142363639141;0.995270794851949;0.893307173902948
1.1;0.4;1.2;50.0;950.0;0.05;3.08269087162893;0.989814880599755;0.823787632881352
