0.9;0.8;750.0;0.01;0.0443911883676991;0.0761227156755557;0.10283252717708
0.9;0.8;750.0;0.01;0.0481164093260401;0.0527946857918671;0.142856001360846
1.1;1.2;950.0;0.05;3.93084795647584;0.993639573393294;0.930130988470871
1.1;1.2;950.0;0.05;3.21918666749447;0.995915084735362;0.854994104016711
1.0;1.0;850.0;0.03;4.07688711582829;0.982658253301662;0.860706862452885
1.0;1.0;850.0;0.03;4.0625616334369;0.986335389485986;0.852777715396857
0.9;0.8;750.0;0.01;0.0720124234495608;0.081114292473934;0.156551795581054
0.9;0.8;750.0;0.01;0.0874840959507545;0.0651677799955119;0.210422254869087
1.1;1.2;950.0;0.05;3.78142363639141;0.995270794851949;0.893307173902948
1.1;1.2;950.0;0.05;3.08269087162893;0.989814880599755;0.823787632881352
1.1;0.8;950.0;0.05;4.08007660424932;0.86231801199788;0.834351152906289
1.1;0.8;950.0;0.05;4.83031096779965;0.844457703089836;0.896587495746127
0.9;1.2;750.0;0.01;3.54379496664439;0.933865053118857;0.8922184730007
0.9;1.2;750.0;0.01;3.28499270406652;0.895124311608523;0.970711839428525
1.0;1.0;850.0;0.03;4.07483821901457;0.993407076992749;0.850965996401698
1.1;0.8;950.0;0.05;1.78705379150516;0.439825048406312;0.71648264808816
1.1;0.8;950.0;0.05;2.43514526600041;0.467036858877512;0.817276865218177
0.9;1.2;750.0;0.01;3.62553242186439;0.897460851209615;0.949823756626949
0.9;1.2;750.0;0.01;3.05856770896612;0.89864513968013;0.900262456797316
